Command Line Args: Namespace(config_file='configs/PascalVOC-detection/split3/faster_rcnn_R_101_FPN_ETF_distill3_10shot.yaml', dist_url='tcp://127.0.0.1:49152', end_iter=-1, eval_all=False, eval_during_train=False, eval_iter=-1, eval_only=False, machine_rank=0, num_gpus=2, num_machines=1, opts=None, resume=False, start_iter=-1)
Logging modification for finetuning
[11/19 12:33:01 detectron2]: Rank of current process: 0. World size: 2
[11/19 12:33:01 detectron2]: Command line arguments: Namespace(config_file='configs/PascalVOC-detection/split3/faster_rcnn_R_101_FPN_ETF_distill3_10shot.yaml', dist_url='tcp://127.0.0.1:49152', end_iter=-1, eval_all=False, eval_during_train=False, eval_iter=-1, eval_only=False, machine_rank=0, num_gpus=2, num_machines=1, opts=None, resume=False, start_iter=-1)
[11/19 12:33:01 detectron2]: Contents of args.config_file=configs/PascalVOC-detection/split3/faster_rcnn_R_101_FPN_ETF_distill3_10shot.yaml:
_BASE_: "faster_rcnn_R_101_FPN_ETF_pre3_10shot.yaml"


MODEL:
  META_ARCHITECTURE: "ContrastiveGeneralizedRCNN"  # 使用我们新定义的对比学习架构
  TEACHER_WEIGHT: "/root/autodl-tmp/checkpoints/voc/prior/ETFRes_pre3_10shot_lr20_adj7.0_rfs1.0_t1/model_final.pth"
  BACKBONE:
    FREEZE_AT: 3
  PROPOSAL_GENERATOR:
    FREEZE: True
  ROI_HEADS:
    NAME: "DistillMarginROIHeads"
  USE_CONTRASTIVE: True  # 启用对比学习
  CONTRASTIVE_WEIGHT: 0.003  # 对比损失的权重
  IS_DISTILL: True
LOSS:
  ADJUST_STAGE: 'distill'
SOLVER:
  BASE_LR: 1e-3
# Using 0.04 is slightly better than 0.02
OUTPUT_DIR: "/root/autodl-tmp/checkpoints/voc/distill/t1"
TRAIN:
  CACHE_UPDATE_INTERVAL: 1000
[11/19 12:33:01 detectron2]: Full config saved to /root/autodl-tmp/ETFRes_distill3_10shot_lr1_t1/config.yaml
preset seed 0
/root/autodl-tmp/checkpoints/voc/prior/ETFRes_pre3_10shot_lr20_adj7.0_rfs1.0_t1/model_clean_student.pth
[11/19 12:33:02 fsdet.modeling.roi_heads.fast_rcnn]: ETF Residusl True
[11/19 12:33:02 fsdet.modeling.roi_heads.fast_rcnn]: ETF Residusl True
froze proposal generator parameters
Frozen backbone bottom_up layers up to layer 3
Logging names for 5 novel classes:  ['boat', 'cat', 'motorbike', 'sheep', 'sofa']
[11/19 12:33:03 d2.data.build]: Removed 2233 images with no usable annotations. 14368 images left.
[11/19 12:33:04 d2.data.build]: Distribution of instances among all 20 categories:
|  category   | #instances   |  category  | #instances   |  category   | #instances   |
|:-----------:|:-------------|:----------:|:-------------|:-----------:|:-------------|
|  aeroplane  | 1285         |  bicycle   | 1208         |    bird     | 1820         |
|   bottle    | 2116         |    bus     | 909          |     car     | 4008         |
|    chair    | 4338         |    cow     | 1058         | diningtable | 1057         |
|     dog     | 2079         |   horse    | 1156         |   person    | 15576        |
| pottedplant | 1724         |   train    | 984          |  tvmonitor  | 1193         |
|    boat     | 10           |    cat     | 10           |  motorbike  | 10           |
|    sheep    | 10           |    sofa    | 10           |             |              |
|    total    | 40561        |            |              |             |              |
[11/19 12:33:04 d2.data.dataset_mapper]: [DatasetMapper] Augmentations used in training: [ResizeShortestEdge(short_edge_length=(480, 512, 544, 576, 608, 640, 672, 704, 736, 768, 800), max_size=1333, sample_style='choice'), RandomFlip()]
[11/19 12:33:04 d2.data.build]: Using training sampler RepeatFactorTrainingSampler
[11/19 12:33:04 d2.data.common]: Serializing 14368 elements to byte tensors and concatenating them all ...
[11/19 12:33:04 d2.data.common]: Serialized dataset takes 6.54 MiB
[11/19 12:33:04 fvcore.common.checkpoint]: [Checkpointer] Loading from /root/autodl-tmp/checkpoints/voc/prior/ETFRes_pre3_10shot_lr20_adj7.0_rfs1.0_t1/model_clean_student.pth ...
[11/19 12:33:05 d2.engine.train_loop]: Starting training from iteration 1
Logging modification for finetuning
preset seed 0
/root/autodl-tmp/checkpoints/voc/prior/ETFRes_pre3_10shot_lr20_adj7.0_rfs1.0_t1/model_clean_student.pth
froze proposal generator parameters
Frozen backbone bottom_up layers up to layer 3
Logging names for 5 novel classes:  ['boat', 'cat', 'motorbike', 'sheep', 'sofa']
[W reducer.cpp:1158] Warning: find_unused_parameters=True was specified in DDP constructor, but did not find any unused parameters in the forward pass. This flag results in an extra traversal of the autograd graph every iteration,  which can adversely affect performance. If your model indeed never has any unused parameters in the forward pass, consider turning this flag off. Note that this warning may be a false positive if your model has flow control causing later iterations to have unused parameters. (function operator())
[W reducer.cpp:1158] Warning: find_unused_parameters=True was specified in DDP constructor, but did not find any unused parameters in the forward pass. This flag results in an extra traversal of the autograd graph every iteration,  which can adversely affect performance. If your model indeed never has any unused parameters in the forward pass, consider turning this flag off. Note that this warning may be a false positive if your model has flow control causing later iterations to have unused parameters. (function operator())
[11/19 12:33:42 d2.utils.events]:  eta: 4:13:08  iter: 19  total_loss: 7.381  loss_cls: 0.03271  loss_box_reg: 0.1204  loss_rpn_cls: 0.003444  loss_rpn_loc: 0.01415  contrastive_loss: 7.204  time: 0.7831  data_time: 0.4104  lr: 9.091e-05  max_mem: 12321M
[11/19 13:18:07 d2.utils.events]:  eta: 3:29:50  iter: 3299  total_loss: 0.1883  loss_cls: 0.03066  loss_box_reg: 0.1075  loss_rpn_cls: 0.003525  loss_rpn_loc: 0.01164  contrastive_loss: 0.02845  time: 0.7617  data_time: 0.0287  lr: 0.001  max_mem: 12944M
[11/19 13:18:22 d2.utils.events]:  eta: 3:29:16  iter: 3319  total_loss: 0.2228  loss_cls: 0.03642  loss_box_reg: 0.1229  loss_rpn_cls: 0.003914  loss_rpn_loc: 0.01454  contrastive_loss: 0.03199  time: 0.7618  data_time: 0.0275  lr: 0.001  max_mem: 12944M
[11/19 13:18:37 d2.utils.events]:  eta: 3:28:46  iter: 3339  total_loss: 0.2221  loss_cls: 0.03809  loss_box_reg: 0.1313  loss_rpn_cls: 0.005353  loss_rpn_loc: 0.01572  contrastive_loss: 0.03786  time: 0.7616  data_time: 0.0306  lr: 0.001  max_mem: 12944M
[11/19 13:18:52 d2.utils.events]:  eta: 3:28:31  iter: 3359  total_loss: 0.2255  loss_cls: 0.03714  loss_box_reg: 0.1304  loss_rpn_cls: 0.005506  loss_rpn_loc: 0.01751  contrastive_loss: 0.03288  time: 0.7616  data_time: 0.0254  lr: 0.001  max_mem: 12944M
[11/19 13:19:08 d2.utils.events]:  eta: 3:28:27  iter: 3379  total_loss: 0.1825  loss_cls: 0.02861  loss_box_reg: 0.09767  loss_rpn_cls: 0.003605  loss_rpn_loc: 0.01387  contrastive_loss: 0.03167  time: 0.7618  data_time: 0.0288  lr: 0.001  max_mem: 12944M
[11/19 13:19:23 d2.utils.events]:  eta: 3:28:05  iter: 3399  total_loss: 0.2221  loss_cls: 0.04239  loss_box_reg: 0.133  loss_rpn_cls: 0.004315  loss_rpn_loc: 0.01524  contrastive_loss: 0.02855  time: 0.7616  data_time: 0.0292  lr: 0.001  max_mem: 12944M
[11/19 13:19:37 d2.utils.events]:  eta: 3:27:37  iter: 3419  total_loss: 0.2505  loss_cls: 0.03563  loss_box_reg: 0.1248  loss_rpn_cls: 0.004279  loss_rpn_loc: 0.01644  contrastive_loss: 0.041  time: 0.7615  data_time: 0.0239  lr: 0.001  max_mem: 12944M
[11/19 13:19:52 d2.utils.events]:  eta: 3:27:21  iter: 3439  total_loss: 0.1999  loss_cls: 0.03302  loss_box_reg: 0.1157  loss_rpn_cls: 0.00405  loss_rpn_loc: 0.01102  contrastive_loss: 0.03543  time: 0.7613  data_time: 0.0273  lr: 0.001  max_mem: 12944M
[11/19 13:20:07 d2.utils.events]:  eta: 3:27:01  iter: 3459  total_loss: 0.2122  loss_cls: 0.03481  loss_box_reg: 0.1263  loss_rpn_cls: 0.003442  loss_rpn_loc: 0.01306  contrastive_loss: 0.0307  time: 0.7614  data_time: 0.0278  lr: 0.001  max_mem: 12944M
[11/19 13:20:23 d2.utils.events]:  eta: 3:26:42  iter: 3479  total_loss: 0.1949  loss_cls: 0.03123  loss_box_reg: 0.1098  loss_rpn_cls: 0.005022  loss_rpn_loc: 0.01348  contrastive_loss: 0.03168  time: 0.7614  data_time: 0.0276  lr: 0.001  max_mem: 12944M
[11/19 13:20:38 d2.utils.events]:  eta: 3:26:36  iter: 3499  total_loss: 0.2181  loss_cls: 0.03964  loss_box_reg: 0.1288  loss_rpn_cls: 0.003332  loss_rpn_loc: 0.01504  contrastive_loss: 0.03097  time: 0.7615  data_time: 0.0295  lr: 0.001  max_mem: 12944M
[11/19 13:20:53 d2.utils.events]:  eta: 3:26:12  iter: 3519  total_loss: 0.2165  loss_cls: 0.0351  loss_box_reg: 0.1177  loss_rpn_cls: 0.004761  loss_rpn_loc: 0.01644  contrastive_loss: 0.03209  time: 0.7613  data_time: 0.0246  lr: 0.001  max_mem: 12944M
[11/19 13:21:08 d2.utils.events]:  eta: 3:26:06  iter: 3539  total_loss: 0.1962  loss_cls: 0.03515  loss_box_reg: 0.1155  loss_rpn_cls: 0.004313  loss_rpn_loc: 0.01492  contrastive_loss: 0.02657  time: 0.7612  data_time: 0.0269  lr: 0.001  max_mem: 12944M
[11/19 13:21:23 d2.utils.events]:  eta: 3:25:38  iter: 3559  total_loss: 0.2053  loss_cls: 0.03681  loss_box_reg: 0.1286  loss_rpn_cls: 0.004584  loss_rpn_loc: 0.01345  contrastive_loss: 0.02089  time: 0.7611  data_time: 0.0259  lr: 0.001  max_mem: 12944M
[11/19 13:21:38 d2.utils.events]:  eta: 3:25:27  iter: 3579  total_loss: 0.2063  loss_cls: 0.03722  loss_box_reg: 0.1189  loss_rpn_cls: 0.004596  loss_rpn_loc: 0.01362  contrastive_loss: 0.02517  time: 0.7611  data_time: 0.0257  lr: 0.001  max_mem: 12944M
[11/19 13:21:52 d2.utils.events]:  eta: 3:24:56  iter: 3599  total_loss: 0.1753  loss_cls: 0.03341  loss_box_reg: 0.09693  loss_rpn_cls: 0.003473  loss_rpn_loc: 0.01154  contrastive_loss: 0.02633  time: 0.7609  data_time: 0.0248  lr: 0.001  max_mem: 12944M
[11/19 13:22:07 d2.utils.events]:  eta: 3:24:34  iter: 3619  total_loss: 0.1943  loss_cls: 0.03593  loss_box_reg: 0.1164  loss_rpn_cls: 0.004167  loss_rpn_loc: 0.0137  contrastive_loss: 0.02313  time: 0.7608  data_time: 0.0246  lr: 0.001  max_mem: 12944M
[11/19 13:22:22 d2.utils.events]:  eta: 3:24:19  iter: 3639  total_loss: 0.2135  loss_cls: 0.04153  loss_box_reg: 0.1286  loss_rpn_cls: 0.004526  loss_rpn_loc: 0.01438  contrastive_loss: 0.02531  time: 0.7608  data_time: 0.0288  lr: 0.001  max_mem: 12944M
[11/19 13:22:37 d2.utils.events]:  eta: 3:24:04  iter: 3659  total_loss: 0.2196  loss_cls: 0.0315  loss_box_reg: 0.1147  loss_rpn_cls: 0.003682  loss_rpn_loc: 0.01268  contrastive_loss: 0.02704  time: 0.7607  data_time: 0.0254  lr: 0.001  max_mem: 12944M
[11/19 13:22:53 d2.utils.events]:  eta: 3:23:50  iter: 3679  total_loss: 0.1734  loss_cls: 0.03134  loss_box_reg: 0.09942  loss_rpn_cls: 0.002738  loss_rpn_loc: 0.01178  contrastive_loss: 0.03102  time: 0.7608  data_time: 0.0253  lr: 0.001  max_mem: 12944M
[11/19 13:23:08 d2.utils.events]:  eta: 3:23:28  iter: 3699  total_loss: 0.2142  loss_cls: 0.03584  loss_box_reg: 0.1229  loss_rpn_cls: 0.004438  loss_rpn_loc: 0.01461  contrastive_loss: 0.03441  time: 0.7607  data_time: 0.0264  lr: 0.001  max_mem: 12944M
[11/19 13:23:22 d2.utils.events]:  eta: 3:22:57  iter: 3719  total_loss: 0.2102  loss_cls: 0.03277  loss_box_reg: 0.1195  loss_rpn_cls: 0.003936  loss_rpn_loc: 0.01229  contrastive_loss: 0.03047  time: 0.7605  data_time: 0.0274  lr: 0.001  max_mem: 12944M
[11/19 13:23:38 d2.utils.events]:  eta: 3:22:31  iter: 3739  total_loss: 0.2071  loss_cls: 0.03352  loss_box_reg: 0.1191  loss_rpn_cls: 0.004801  loss_rpn_loc: 0.0152  contrastive_loss: 0.03264  time: 0.7606  data_time: 0.0246  lr: 0.001  max_mem: 12944M
[11/19 13:23:53 d2.utils.events]:  eta: 3:22:12  iter: 3759  total_loss: 0.204  loss_cls: 0.03316  loss_box_reg: 0.1192  loss_rpn_cls: 0.003904  loss_rpn_loc: 0.01491  contrastive_loss: 0.02937  time: 0.7605  data_time: 0.0272  lr: 0.001  max_mem: 12944M
[11/19 13:24:07 d2.utils.events]:  eta: 3:21:53  iter: 3779  total_loss: 0.2051  loss_cls: 0.03495  loss_box_reg: 0.1223  loss_rpn_cls: 0.00449  loss_rpn_loc: 0.01317  contrastive_loss: 0.02609  time: 0.7603  data_time: 0.0277  lr: 0.001  max_mem: 12944M
[11/19 13:24:22 d2.utils.events]:  eta: 3:21:28  iter: 3799  total_loss: 0.1844  loss_cls: 0.03153  loss_box_reg: 0.11  loss_rpn_cls: 0.004634  loss_rpn_loc: 0.01468  contrastive_loss: 0.02351  time: 0.7603  data_time: 0.0263  lr: 0.001  max_mem: 12944M
[11/19 13:24:38 d2.utils.events]:  eta: 3:21:16  iter: 3819  total_loss: 0.1948  loss_cls: 0.03163  loss_box_reg: 0.1142  loss_rpn_cls: 0.004163  loss_rpn_loc: 0.01436  contrastive_loss: 0.02794  time: 0.7604  data_time: 0.0266  lr: 0.001  max_mem: 12944M
[11/19 13:24:53 d2.utils.events]:  eta: 3:21:06  iter: 3839  total_loss: 0.2011  loss_cls: 0.03571  loss_box_reg: 0.1192  loss_rpn_cls: 0.003469  loss_rpn_loc: 0.01258  contrastive_loss: 0.02947  time: 0.7604  data_time: 0.0290  lr: 0.001  max_mem: 12944M
[11/19 13:25:08 d2.utils.events]:  eta: 3:20:52  iter: 3859  total_loss: 0.1911  loss_cls: 0.03072  loss_box_reg: 0.1126  loss_rpn_cls: 0.00347  loss_rpn_loc: 0.01218  contrastive_loss: 0.0258  time: 0.7605  data_time: 0.0271  lr: 0.001  max_mem: 12944M
[11/19 13:25:24 d2.utils.events]:  eta: 3:20:35  iter: 3879  total_loss: 0.2069  loss_cls: 0.03539  loss_box_reg: 0.1175  loss_rpn_cls: 0.004163  loss_rpn_loc: 0.01394  contrastive_loss: 0.02564  time: 0.7604  data_time: 0.0251  lr: 0.001  max_mem: 12944M
[11/19 13:25:38 d2.utils.events]:  eta: 3:20:09  iter: 3899  total_loss: 0.2111  loss_cls: 0.03636  loss_box_reg: 0.122  loss_rpn_cls: 0.003965  loss_rpn_loc: 0.01393  contrastive_loss: 0.02477  time: 0.7603  data_time: 0.0280  lr: 0.001  max_mem: 12944M
[11/19 13:25:54 d2.utils.events]:  eta: 3:19:58  iter: 3919  total_loss: 0.2222  loss_cls: 0.03798  loss_box_reg: 0.1364  loss_rpn_cls: 0.004877  loss_rpn_loc: 0.01419  contrastive_loss: 0.02345  time: 0.7603  data_time: 0.0271  lr: 0.001  max_mem: 12944M
[11/19 13:26:08 d2.utils.events]:  eta: 3:19:36  iter: 3939  total_loss: 0.2004  loss_cls: 0.03326  loss_box_reg: 0.1173  loss_rpn_cls: 0.005602  loss_rpn_loc: 0.01549  contrastive_loss: 0.02446  time: 0.7602  data_time: 0.0269  lr: 0.001  max_mem: 12944M
[11/19 13:26:23 d2.utils.events]:  eta: 3:19:20  iter: 3959  total_loss: 0.1882  loss_cls: 0.02789  loss_box_reg: 0.1085  loss_rpn_cls: 0.003822  loss_rpn_loc: 0.01226  contrastive_loss: 0.02862  time: 0.7601  data_time: 0.0291  lr: 0.001  max_mem: 12944M
[11/19 13:26:38 d2.utils.events]:  eta: 3:19:05  iter: 3979  total_loss: 0.2056  loss_cls: 0.03548  loss_box_reg: 0.1176  loss_rpn_cls: 0.004326  loss_rpn_loc: 0.01433  contrastive_loss: 0.0239  time: 0.7600  data_time: 0.0257  lr: 0.001  max_mem: 12944M
[11/19 13:26:53 d2.utils.events]:  eta: 3:18:49  iter: 3999  total_loss: 0.2173  loss_cls: 0.03621  loss_box_reg: 0.1198  loss_rpn_cls: 0.004494  loss_rpn_loc: 0.0141  contrastive_loss: 0.02305  time: 0.7600  data_time: 0.0276  lr: 0.001  max_mem: 12944M
[11/19 13:27:10 d2.utils.events]:  eta: 3:18:36  iter: 4019  total_loss: 0.4093  loss_cls: 0.03836  loss_box_reg: 0.1341  loss_rpn_cls: 0.004543  loss_rpn_loc: 0.01608  contrastive_loss: 0.2415  time: 0.7603  data_time: 0.0261  lr: 0.001  max_mem: 12944M
[11/19 13:27:24 d2.utils.events]:  eta: 3:18:20  iter: 4039  total_loss: 0.3462  loss_cls: 0.03914  loss_box_reg: 0.1334  loss_rpn_cls: 0.005658  loss_rpn_loc: 0.01442  contrastive_loss: 0.1421  time: 0.7602  data_time: 0.0264  lr: 0.001  max_mem: 12944M
[11/19 13:27:40 d2.utils.events]:  eta: 3:18:13  iter: 4059  total_loss: 0.2788  loss_cls: 0.03491  loss_box_reg: 0.1118  loss_rpn_cls: 0.004156  loss_rpn_loc: 0.013  contrastive_loss: 0.0991  time: 0.7602  data_time: 0.0262  lr: 0.001  max_mem: 12944M
[11/19 13:27:54 d2.utils.events]:  eta: 3:17:59  iter: 4079  total_loss: 0.2405  loss_cls: 0.02857  loss_box_reg: 0.1073  loss_rpn_cls: 0.003533  loss_rpn_loc: 0.01078  contrastive_loss: 0.08458  time: 0.7601  data_time: 0.0250  lr: 0.001  max_mem: 12944M
[11/19 13:28:09 d2.utils.events]:  eta: 3:17:43  iter: 4099  total_loss: 0.2536  loss_cls: 0.03359  loss_box_reg: 0.1148  loss_rpn_cls: 0.005339  loss_rpn_loc: 0.01349  contrastive_loss: 0.08088  time: 0.7600  data_time: 0.0258  lr: 0.001  max_mem: 12944M
[11/19 13:28:24 d2.utils.events]:  eta: 3:17:29  iter: 4119  total_loss: 0.2226  loss_cls: 0.03585  loss_box_reg: 0.1168  loss_rpn_cls: 0.004874  loss_rpn_loc: 0.01253  contrastive_loss: 0.0565  time: 0.7599  data_time: 0.0263  lr: 0.001  max_mem: 12944M
[11/19 13:28:39 d2.utils.events]:  eta: 3:17:11  iter: 4139  total_loss: 0.2134  loss_cls: 0.03487  loss_box_reg: 0.1189  loss_rpn_cls: 0.004902  loss_rpn_loc: 0.01365  contrastive_loss: 0.04429  time: 0.7598  data_time: 0.0275  lr: 0.001  max_mem: 12944M
[11/19 13:28:53 d2.utils.events]:  eta: 3:16:48  iter: 4159  total_loss: 0.2205  loss_cls: 0.03693  loss_box_reg: 0.1247  loss_rpn_cls: 0.004056  loss_rpn_loc: 0.01201  contrastive_loss: 0.03685  time: 0.7596  data_time: 0.0329  lr: 0.001  max_mem: 12944M
[11/19 13:29:09 d2.utils.events]:  eta: 3:16:33  iter: 4179  total_loss: 0.2046  loss_cls: 0.03591  loss_box_reg: 0.1059  loss_rpn_cls: 0.004195  loss_rpn_loc: 0.01497  contrastive_loss: 0.03191  time: 0.7597  data_time: 0.0284  lr: 0.001  max_mem: 12944M
[11/19 13:29:24 d2.utils.events]:  eta: 3:16:13  iter: 4199  total_loss: 0.2187  loss_cls: 0.03748  loss_box_reg: 0.1181  loss_rpn_cls: 0.003477  loss_rpn_loc: 0.01268  contrastive_loss: 0.03727  time: 0.7597  data_time: 0.0230  lr: 0.001  max_mem: 12944M
[11/19 13:29:39 d2.utils.events]:  eta: 3:15:59  iter: 4219  total_loss: 0.1925  loss_cls: 0.03305  loss_box_reg: 0.1089  loss_rpn_cls: 0.003675  loss_rpn_loc: 0.012  contrastive_loss: 0.03519  time: 0.7596  data_time: 0.0271  lr: 0.001  max_mem: 12944M
[11/19 13:29:54 d2.utils.events]:  eta: 3:15:45  iter: 4239  total_loss: 0.1914  loss_cls: 0.03402  loss_box_reg: 0.1125  loss_rpn_cls: 0.003827  loss_rpn_loc: 0.01577  contrastive_loss: 0.02806  time: 0.7596  data_time: 0.0280  lr: 0.001  max_mem: 12944M
[11/19 13:30:08 d2.utils.events]:  eta: 3:15:27  iter: 4259  total_loss: 0.2057  loss_cls: 0.03386  loss_box_reg: 0.118  loss_rpn_cls: 0.004111  loss_rpn_loc: 0.0146  contrastive_loss: 0.02682  time: 0.7594  data_time: 0.0258  lr: 0.001  max_mem: 12944M
[11/19 13:30:23 d2.utils.events]:  eta: 3:15:02  iter: 4279  total_loss: 0.1872  loss_cls: 0.03232  loss_box_reg: 0.1061  loss_rpn_cls: 0.003743  loss_rpn_loc: 0.01237  contrastive_loss: 0.02546  time: 0.7593  data_time: 0.0251  lr: 0.001  max_mem: 12944M
[11/19 13:30:38 d2.utils.events]:  eta: 3:14:47  iter: 4299  total_loss: 0.2147  loss_cls: 0.03589  loss_box_reg: 0.124  loss_rpn_cls: 0.004491  loss_rpn_loc: 0.01657  contrastive_loss: 0.02658  time: 0.7592  data_time: 0.0271  lr: 0.001  max_mem: 12944M
[11/19 13:30:53 d2.utils.events]:  eta: 3:14:38  iter: 4319  total_loss: 0.2034  loss_cls: 0.03475  loss_box_reg: 0.1154  loss_rpn_cls: 0.00395  loss_rpn_loc: 0.0145  contrastive_loss: 0.03093  time: 0.7592  data_time: 0.0248  lr: 0.001  max_mem: 12944M
[11/19 13:31:08 d2.utils.events]:  eta: 3:14:23  iter: 4339  total_loss: 0.2108  loss_cls: 0.03499  loss_box_reg: 0.1167  loss_rpn_cls: 0.005146  loss_rpn_loc: 0.01303  contrastive_loss: 0.0282  time: 0.7591  data_time: 0.0239  lr: 0.001  max_mem: 12944M
[11/19 13:31:23 d2.utils.events]:  eta: 3:14:12  iter: 4359  total_loss: 0.2084  loss_cls: 0.03329  loss_box_reg: 0.1198  loss_rpn_cls: 0.004387  loss_rpn_loc: 0.01421  contrastive_loss: 0.03229  time: 0.7591  data_time: 0.0263  lr: 0.001  max_mem: 12944M
[11/19 13:31:37 d2.utils.events]:  eta: 3:13:44  iter: 4379  total_loss: 0.1994  loss_cls: 0.03256  loss_box_reg: 0.1153  loss_rpn_cls: 0.004381  loss_rpn_loc: 0.01383  contrastive_loss: 0.03082  time: 0.7589  data_time: 0.0258  lr: 0.001  max_mem: 12944M
[11/19 13:31:52 d2.utils.events]:  eta: 3:13:38  iter: 4399  total_loss: 0.2044  loss_cls: 0.03564  loss_box_reg: 0.1171  loss_rpn_cls: 0.004077  loss_rpn_loc: 0.01712  contrastive_loss: 0.0284  time: 0.7589  data_time: 0.0259  lr: 0.001  max_mem: 12944M
[11/19 13:32:07 d2.utils.events]:  eta: 3:13:28  iter: 4419  total_loss: 0.1969  loss_cls: 0.03368  loss_box_reg: 0.1154  loss_rpn_cls: 0.00398  loss_rpn_loc: 0.01354  contrastive_loss: 0.02611  time: 0.7589  data_time: 0.0252  lr: 0.001  max_mem: 12944M
[11/19 13:32:22 d2.utils.events]:  eta: 3:13:17  iter: 4439  total_loss: 0.1959  loss_cls: 0.03374  loss_box_reg: 0.1171  loss_rpn_cls: 0.002754  loss_rpn_loc: 0.01332  contrastive_loss: 0.02811  time: 0.7587  data_time: 0.0282  lr: 0.001  max_mem: 12944M
[11/19 13:32:38 d2.utils.events]:  eta: 3:13:04  iter: 4459  total_loss: 0.2128  loss_cls: 0.03933  loss_box_reg: 0.1307  loss_rpn_cls: 0.004393  loss_rpn_loc: 0.01531  contrastive_loss: 0.02588  time: 0.7588  data_time: 0.0265  lr: 0.001  max_mem: 12944M
[11/19 13:32:53 d2.utils.events]:  eta: 3:12:50  iter: 4479  total_loss: 0.213  loss_cls: 0.0366  loss_box_reg: 0.1178  loss_rpn_cls: 0.004985  loss_rpn_loc: 0.01762  contrastive_loss: 0.02568  time: 0.7587  data_time: 0.0292  lr: 0.001  max_mem: 12944M
[11/19 13:33:08 d2.utils.events]:  eta: 3:12:35  iter: 4499  total_loss: 0.1821  loss_cls: 0.03197  loss_box_reg: 0.1116  loss_rpn_cls: 0.003909  loss_rpn_loc: 0.0134  contrastive_loss: 0.0221  time: 0.7588  data_time: 0.0244  lr: 0.001  max_mem: 12944M
[11/19 13:33:24 d2.utils.events]:  eta: 3:12:26  iter: 4519  total_loss: 0.1685  loss_cls: 0.03053  loss_box_reg: 0.09477  loss_rpn_cls: 0.003169  loss_rpn_loc: 0.01202  contrastive_loss: 0.02431  time: 0.7589  data_time: 0.0295  lr: 0.001  max_mem: 12944M
[11/19 13:33:39 d2.utils.events]:  eta: 3:12:13  iter: 4539  total_loss: 0.1873  loss_cls: 0.03027  loss_box_reg: 0.111  loss_rpn_cls: 0.004355  loss_rpn_loc: 0.0132  contrastive_loss: 0.02521  time: 0.7589  data_time: 0.0255  lr: 0.001  max_mem: 12944M
[11/19 13:33:54 d2.utils.events]:  eta: 3:11:56  iter: 4559  total_loss: 0.1762  loss_cls: 0.02808  loss_box_reg: 0.1033  loss_rpn_cls: 0.005072  loss_rpn_loc: 0.01196  contrastive_loss: 0.02924  time: 0.7589  data_time: 0.0279  lr: 0.001  max_mem: 12944M
[11/19 13:34:10 d2.utils.events]:  eta: 3:11:46  iter: 4579  total_loss: 0.1937  loss_cls: 0.03464  loss_box_reg: 0.1133  loss_rpn_cls: 0.004378  loss_rpn_loc: 0.01263  contrastive_loss: 0.02796  time: 0.7590  data_time: 0.0260  lr: 0.001  max_mem: 12944M
[11/19 13:34:25 d2.utils.events]:  eta: 3:11:31  iter: 4599  total_loss: 0.2052  loss_cls: 0.0355  loss_box_reg: 0.1153  loss_rpn_cls: 0.003847  loss_rpn_loc: 0.01475  contrastive_loss: 0.03215  time: 0.7590  data_time: 0.0281  lr: 0.001  max_mem: 12944M
[11/19 13:34:40 d2.utils.events]:  eta: 3:11:21  iter: 4619  total_loss: 0.1903  loss_cls: 0.03295  loss_box_reg: 0.1124  loss_rpn_cls: 0.004508  loss_rpn_loc: 0.01523  contrastive_loss: 0.02567  time: 0.7590  data_time: 0.0252  lr: 0.001  max_mem: 12944M
[11/19 13:34:55 d2.utils.events]:  eta: 3:11:11  iter: 4639  total_loss: 0.1842  loss_cls: 0.03203  loss_box_reg: 0.1037  loss_rpn_cls: 0.003533  loss_rpn_loc: 0.01177  contrastive_loss: 0.02736  time: 0.7590  data_time: 0.0279  lr: 0.001  max_mem: 12944M
[11/19 13:35:10 d2.utils.events]:  eta: 3:11:05  iter: 4659  total_loss: 0.2072  loss_cls: 0.03774  loss_box_reg: 0.1233  loss_rpn_cls: 0.003947  loss_rpn_loc: 0.01311  contrastive_loss: 0.0251  time: 0.7590  data_time: 0.0240  lr: 0.001  max_mem: 12944M
[11/19 13:35:25 d2.utils.events]:  eta: 3:10:53  iter: 4679  total_loss: 0.1808  loss_cls: 0.02989  loss_box_reg: 0.1075  loss_rpn_cls: 0.003014  loss_rpn_loc: 0.01203  contrastive_loss: 0.0254  time: 0.7590  data_time: 0.0265  lr: 0.001  max_mem: 12944M
[11/19 13:35:41 d2.utils.events]:  eta: 3:10:43  iter: 4699  total_loss: 0.1795  loss_cls: 0.03129  loss_box_reg: 0.1073  loss_rpn_cls: 0.003884  loss_rpn_loc: 0.01606  contrastive_loss: 0.02521  time: 0.7590  data_time: 0.0262  lr: 0.001  max_mem: 12944M
[11/19 13:35:55 d2.utils.events]:  eta: 3:10:35  iter: 4719  total_loss: 0.1992  loss_cls: 0.03563  loss_box_reg: 0.1212  loss_rpn_cls: 0.003424  loss_rpn_loc: 0.01396  contrastive_loss: 0.02548  time: 0.7589  data_time: 0.0263  lr: 0.001  max_mem: 12944M
